listing_id,title,price_raw,bedrooms_raw,bathrooms_raw,size_raw,location,property_type,status,listing_type,agent,url,scraped_at
3937465,8 Bed House with Staff Quarters in Runda,"KSh 200,000,000",8 Bedrooms,9 Bathrooms,"0,75 ac","Runda, Westlands",House,,sale,RUNDA GRAND FAMILY MANSION FOR SALE / RENT | ¾...,https://www.buyrentkenya.com/listings/8-bedroom-house-for-sale-runda-3937465,2026-03-05 16:58
3937485,5 Bed House with Garden at Kiambu Road,"KSh 125,000,000",5 Bedrooms,6 Bathrooms,550 m²,,House,,sale,5 bedrooms maisonettevfpr sale along Kiambu roa...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiambu-road-3937485,2026-03-05 16:58
3888548,5 Bed House with En Suite at Kiambu Road,"KSh 125,000,000",5 Bedrooms,6 Bathrooms,"0,25 ac","Runda, Westlands",House,,sale,"House for sale in new Runda, kiambu road",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3888548,2026-03-05 16:58
3934467,5 Bed Villa with En Suite in Karen,"KSh 185,000,000",5 Bedrooms,6 Bathrooms,,,Villa,,sale,🏡✨ FOR SALE | 5 Bedroom Luxury Home – Karen...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3934467,2026-03-05 16:58
3937135,5 Bed House in Runda,"KSh 259,000,000",5 Bedrooms,,,"Runda, Westlands",House,,sale,Grand 5 Bedroom Luxury Residence for Sale in Ru...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3937135,2026-03-05 16:58
3936889,5 Bed House with En Suite at Old Muthaiga,"KSh 230,000,000",5 Bedrooms,4 Bathrooms,,,House,,sale,Rustic 5-Bedroom House on 0.9 Acres for Rent –...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3936889,2026-03-05 16:58
3866513,5 Bed House with En Suite at Off Runda Grove,"KSh 259,000,000",5 Bedrooms,5 Bathrooms,,"Runda, Westlands",House,,sale,Exquisite 5-Bedroom Residence with Top-End Fini...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3866513,2026-03-05 16:58
3672030,4 Bed Townhouse with Staff Quarters at Phase 2,"KSh 10,000,000",4 Bedrooms,2 Bathrooms,,,Townhouse,,sale,Upgraded 4 Bedroom House With SQ,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-buruburu-3672030,2026-03-05 16:58
3691200,3 Bed Townhouse with En Suite at Gitanga Road,"KSh 22,000,000",3 Bedrooms,2 Bathrooms,,,Townhouse,,sale,3 BEDROOM (MASTER ENSUITE)TOWNHOUSE FOR SALE +D...,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-lavington-3691200,2026-03-05 16:58
3936879,3 Bed House with En Suite in Kitengela,"KSh 5,500,000",3 Bedrooms,3 Bathrooms,,,House,,sale,🏡 FOR SALE: KITENGELA BUNGALOW FOR SALE,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3936879,2026-03-05 16:58
3936765,5 Bed House with En Suite in Syokimau,"KSh 35,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,🏡 FOR SALE: SYOKIMAU HOUSE FOR SALE – 5 BEDROO...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-syokimau-3936765,2026-03-05 16:58
3936741,4 Bed Townhouse with En Suite in Kitengela,"KSh 20,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,FOR SALE: KITENGELA TOWNHOUSE FOR SALE – 4 BEDR...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitengela-3936741,2026-03-05 16:58
3936724,4 Bed Townhouse with En Suite in Syokimau,"KSh 12,500,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,🏡 FOR SALE: 4 BEDROOM MASTER EN-SUITE TOWNHOUS...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3936724,2026-03-05 16:58
3936699,4 Bed House with En Suite in Syokimau,"KSh 16,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 FOR SALE: SYOKIMAU MAISONETTE FOR SALE – 4 B...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3936699,2026-03-05 16:58
3936657,8 Bed House with En Suite in Syokimau,"KSh 37,000,000",8 Bedrooms,8 Bathrooms,,,House,,sale,🏡 FOR SALE: SYOKIMAU HOUSE FOR SALE – 8 BEDROO...,https://www.buyrentkenya.com/listings/8-bedroom-house-for-sale-syokimau-3936657,2026-03-05 16:58
3936564,4 Bed House with En Suite at Rimpa Road,"KSh 13,700,000",4 Bedrooms,5 Bathrooms,,,House,,sale,Brand New 4BR All-Ensuite Maisonettes in Tranqu...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3936564,2026-03-05 16:58
3936525,5 Bed House with Garden in Runda,"KSh 450,000",5 Bedrooms,6 Bathrooms,"0,35 ac","Bedroom House available for rent In Runda Runda, Westlands",House,,sale,5 Bedroom House available for rent In Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3936525,2026-03-05 16:58
3936506,3 Bed House with En Suite at Rimpa Road,"KSh 7,000,000",3 Bedrooms,2 Bathrooms,,,House,,sale,3 BedRoom Bungalow In Rimpa For Sale Ksh 7m,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3936506,2026-03-05 16:58
3936505,5 Bed House with En Suite at Mwananchi Road,"KSh 32,000,000",5 Bedrooms,4 Bathrooms,,,House,,sale,Syokimau Stunning Luxurious home,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-syokimau-3936505,2026-03-05 16:58
3936497,5 Bed House with En Suite at Old Muthaiga,"KSh 300,000,000",5 Bedrooms,6 Bathrooms,,,House,,sale,Old Muthaiga on 1 Acre,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3936497,2026-03-05 16:58
3936495,5 Bed House with En Suite at Karen Road,"KSh 165,000,000",5 Bedrooms,6 Bathrooms,"0,5 ac",,House,,sale,House for sale in Karen. WhatsApp/call +2547010...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3936495,2026-03-05 16:58
3936481,5 Bed House with En Suite at Lower Kabete,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,,"Lower Kabete Five Bedroom House Lower Kabete, Westlands",House,,sale,or Sale: Lower Kabete Five Bedroom House,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3936481,2026-03-05 16:58
3936448,4 Bed House in Thika,"KSh 14,850,000",4 Bedrooms,4 Bathrooms,3.200 ft²,,House,,sale,4-Bedroom Bungalow + Rooftop for Sale – Mang’u,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3936448,2026-03-05 16:58
3936355,4 Bed Villa with En Suite in Muthaiga,"KSh 35,000,000",4 Bedrooms,,,,Villa,,sale,4 Bedrooms Plus DsQ,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-muthaiga-3936355,2026-03-05 16:58
3936337,4 Bed Villa with En Suite at Thika Greens,"KSh 40,000,000",4 Bedrooms,4 Bathrooms,3.500 ft²,,Villa,,sale,Thika Greens Estate   4-Bedroom + DSQ Townhouse...,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-thika-3936337,2026-03-05 16:58
3935942,4 Bed House with En Suite in Ruiru,"KSh 15,600,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 FOR SALE: 4 BEDROOM ALL ENSUITE MAISONETTES...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3935942,2026-03-05 16:58
3935947,5 Bed Villa with En Suite in Karen,"KSh 130,000,000",5 Bedrooms,6 Bathrooms,,,Villa,,sale,Unique Listings,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3935947,2026-03-05 16:58
3935501,5 Bed House with En Suite in Karen,"KSh 200,000,000",5 Bedrooms,,,,House,,sale,5 Bedrooms + DsQ,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3935501,2026-03-05 16:58
3935499,5 Bed Villa with En Suite at Lavington Green,"KSh 168,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,Uniquely designed 5 bedrooms villas plus family...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3935499,2026-03-05 16:58
3935368,5 Bed House with En Suite in Ruiru,"KSh 22,500,000",5 Bedrooms,5 Bathrooms,,,House,,sale,🏡 FOR SALE: 5 BEDROOM FLAT ROOF MAISONETTES,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3935368,2026-03-05 16:58
3935360,4 Bed House with En Suite in Ruiru,"KSh 41,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 FOR SALE: RUIRU – MODERN 4 BEDROOM FLAT ROOF...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3935360,2026-03-05 16:58
3935313,5 Bed House with En Suite in Ruiru,"KSh 25,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,🏡 FOR SALE: RUIRU – 5 BEDROOM ALL ENSUITE MAIS...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3935313,2026-03-05 16:58
3935336,5 Bed Townhouse with En Suite in Loresho,"KSh 150,000,000",5 Bedrooms,6 Bathrooms,,"Bedroom Townhouse in Loresho Loresho, Westlands",Townhouse,,sale,Luxury 5-Bedroom Townhouse in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-loresho-3935336,2026-03-05 16:58
3935278,4 Bed House with En Suite in Runda,"KSh 120,000,000",4 Bedrooms,5 Bathrooms,,"Runda, Westlands",House,,sale,🏡 Home Away From Home — Spacious 4 Bedroom Dou...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3935278,2026-03-05 16:58
3935252,4 Bed Townhouse with En Suite in Rosslyn,"KSh 85,000,000",4 Bedrooms,5 Bathrooms,,"Rosslyn, Westlands",Townhouse,,sale,4 Bedroom All-Ensuite House for Sale in a Gated...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-rosslyn-3935252,2026-03-05 16:58
3935254,5 Bed Villa with En Suite in Lavington,"KSh 160,000,000",5 Bedrooms,6 Bathrooms,,,Villa,,sale,Five- bedroom villas for sale,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3935254,2026-03-05 16:58
3935245,4 Bed House with En Suite in South C,"KSh 19,500,000",4 Bedrooms,3 Bathrooms,,,House,,sale,Maisonette for sale & rent,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-south-c-3935245,2026-03-05 16:58
3935072,4 Bed House with En Suite in Kiambu Road,"KSh 65,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,For Sale: Four-Bedroom House – Runda Kiambu,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3935072,2026-03-05 16:58
3934953,4 Bed Townhouse with En Suite in Rosslyn,"KSh 90,000,000",4 Bedrooms,5 Bathrooms,,"Rosslyn Rosslyn, Westlands",Townhouse,,sale,Rustic 4-Bedroom Bungalow for Sale – Rosslyn,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-rosslyn-3934953,2026-03-05 16:58
3925138,5 Bed House with En Suite in Lower Kabete,"KSh 135,000,000",5 Bedrooms,5 Bathrooms,,"Lower Kabete Five Bedroom House Lower Kabete, Westlands",House,,sale,For Sale: Lower Kabete Five Bedroom House,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3925138,2026-03-05 16:58
3934940,5 Bed Townhouse with En Suite in Kitisuru,"KSh 125,000,000",5 Bedrooms,6 Bathrooms,,"Kitisuru, Westlands",Townhouse,,sale,New Modern Contemporary 5 Bedroom Townhome for...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3934940,2026-03-05 16:58
3934924,4 Bed House with En Suite in Ruiru,"KSh 13,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 FOR SALE: 4 BEDROOM BUNGALOW WITH ROOFTOP DS...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3934924,2026-03-05 16:58
3934887,3 Bed House with En Suite in Ruiru,"KSh 11,500,000",3 Bedrooms,3 Bathrooms,,,House,,sale,🏡 FOR SALE: 3 BEDROOM BUNGALOW WITH DSQ IN RUI...,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3934887,2026-03-05 16:58
3934874,7 Bed House with En Suite in Ridgeways,"KSh 100,000,000",7 Bedrooms,6 Bathrooms,,,House,,sale,For Sale: Seven-Bedroom House – Ridgeways,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-ridgeways-3934874,2026-03-05 16:58
3934840,5 Bed House with En Suite in Runda,"KSh 150,000,000",5 Bedrooms,5 Bathrooms,,"Runda, Westlands",House,,sale,For Sale: Five-Bedroom House + DSQ in Gated Com...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3934840,2026-03-05 16:58
3934817,5 Bed House with En Suite in Ruiru,"KSh 22,500,000",5 Bedrooms,5 Bathrooms,,,House,,sale,🏡 FOR SALE: 5 BEDROOM FLAT ROOF MAISONETTES IN...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3934817,2026-03-05 16:58
3934771,5 Bed House with En Suite in Ruiru,"KSh 25,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,🏡 FOR SALE: MODERN 5 BEDROOM ALL-ENSUITE MAISO...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3934771,2026-03-05 16:58
3934753,4 Bed Townhouse with En Suite in Syokimau,"KSh 30,000,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,🏡 FOR SALE: SYOKIMAU TOWNHOME FOR SALE,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3934753,2026-03-05 16:58
3914221,4 Bed House with En Suite at Mugutha,"KSh 14,800,000",4 Bedrooms,4 Bathrooms,,,House,,sale,4 BDR Zahara Lux in Ruiru- Matangi,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3914221,2026-03-05 16:58
3934701,8 Bed House with En Suite in Syokimau,"KSh 30,000,000",8 Bedrooms,8 Bathrooms,,,House,,sale,FOR SALE: SYOKIMAU HOUSE FOR SALE – 8 BEDROOMS,https://www.buyrentkenya.com/listings/8-bedroom-house-for-sale-syokimau-3934701,2026-03-05 16:58
3934563,4 Bed House with En Suite in Syokimau,"KSh 18,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,FOR SALE – SYOKIMAU FOUR-BEDROOM HOUSE PLUS DSQ,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3934563,2026-03-05 16:58
3931391,4 Bed House with En Suite in Loresho,"KSh 82,000,000",4 Bedrooms,3 Bathrooms,"0,5 m²","Loresho, Westlands",House,,sale,AN EXECUTIVE 4BEDROOM BUNGALOW FOR SALE IN LORE...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3931391,2026-03-05 16:58
3934353,5 Bed Townhouse with En Suite in Kitisuru,"KSh 95,000,000",5 Bedrooms,6 Bathrooms,1 ac,"Bedroom Townhouse For Sale in Kitisuru Kitisuru, Westlands",Townhouse,,sale,Modern 5 Bedroom Townhouse For Sale in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3934353,2026-03-05 16:58
3934220,4 Bed House with En Suite at Rosslyn,"KSh 100,000,000",4 Bedrooms,4 Bathrooms,,"Rosslyn, Westlands",House,,sale,Rustic 4-Bedroom House on ½ Acre for Sale – Ros...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-rosslyn-3934220,2026-03-05 16:58
3934212,4 Bed Townhouse with En Suite in Syokimau,"KSh 21,800,000",4 Bedrooms,4 Bathrooms,,,Townhouse,,sale,🏡 FOR SALE – SYOKIMAU TOWNHOUSE | 4 BEDROOMS +...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3934212,2026-03-05 16:58
3932255,4 Bed House with En Suite at Maziwa,"KSh 50,000,000",4 Bedrooms,4 Bathrooms,"0,07 ha","Kahawa West, Roysambu",House,,sale,Kahawa west  4 Bedroom House with Two 2 Bedroom...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kahawa-west-3932255,2026-03-05 16:58
3933687,4 Bed House with En Suite at Joska,"KSh 10,000,000",4 Bedrooms,4 Bathrooms,270 m²,"Bedroom House for Sale Joska, Kamulu Joska Malaa",House,,sale,Joska 4 Bedroom House for Sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-joska-3933687,2026-03-05 16:58
3933752,4 Bed House with En Suite at Kahawa Sukari,"KSh 35,000,000",4 Bedrooms,4 Bathrooms,300 m²,"Bedroom House for sale Kahawa Sukari, Roysambu",House,,sale,Kahawa Sukari 4 Bedroom House for sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kahawa-sukari-3933752,2026-03-05 16:58
3933820,4 Bed House with En Suite at Karen,"KSh 85,000,000",4 Bedrooms,4 Bathrooms,"0,5 ac",,House,,sale,Karen 4 bedroom House for sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3933820,2026-03-05 16:58
3934180,4 Bed House with En Suite in Athi River,"KSh 18,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,FOR SALE – ATHI RIVER HOUSE | 4 BEDROOMS,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-athi-river-area-3934180,2026-03-05 16:58
3934037,5 Bed Villa with En Suite in Lavington,"KSh 235,000,000",5 Bedrooms,5 Bathrooms,,,Villa,,sale,🏡 FOR SALE – LAVINGTON VILLA FOR SALE | 5 BEDR...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3934037,2026-03-05 16:58
3933980,4 Bed House with Staff Quarters in Nyali Area,"KSh 18,000,000",4 Bedrooms,3 Bathrooms,"0,13 ac","Nyali Area, Nyali",House,,sale,Live In Your Own Compound In Nyali at Only 18M,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-3933980,2026-03-05 16:58
3933951,4 Bed Villa with En Suite in Kiambu Road,"KSh 30,000,000",4 Bedrooms,4 Bathrooms,,,Villa,,sale,FOR SALE – KIAMBU ROAD VILLA FOR SALE,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3933951,2026-03-05 16:58
3933936,5 Bed Townhouse with Staff Quarters in Runda,"KSh 110,000,000",5 Bedrooms,6 Bathrooms,"0,25 ac","Runda, Westlands",Townhouse,,sale,Runda Off Kiambu Road – Luxury 5 Bedroom House...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3933936,2026-03-05 16:58
3918125,4 Bed House with En Suite at Loresho Crescent,"KSh 84,000,000",4 Bedrooms,2 Bathrooms,"0,5 ac","Loresho, Westlands",House,,sale,Most desirable 4 bedrooms bungalow and 2 dsq in...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3918125,2026-03-05 16:58
3901282,5 Bed House with En Suite at Lavington Green,"KSh 110,000,000",5 Bedrooms,5 Bathrooms,,,House,,sale,Charming 5 bedroom house plus family rm and dsq...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3901282,2026-03-05 16:58
3933910,4 Bed Townhouse with En Suite in Kitisuru,"KSh 95,000,000",4 Bedrooms,5 Bathrooms,,"Bedroom Townhouse For Sale Kitisuru, Westlands",Townhouse,,sale,Kitisuru – Modern 5 Bedroom Townhouse For Sale,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3933910,2026-03-05 16:58
3926003,4 Bed House with En Suite at Lavington Green,"KSh 170,000,000",4 Bedrooms,4 Bathrooms,"0,78 ac",,House,,sale,Very prime 0.78 acre land with a 4 bedroom hous...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3926003,2026-03-05 16:58
3933765,5 Bed House with En Suite at Thigiri,"KSh 120,000,000",5 Bedrooms,5 Bathrooms,,"Acre for Sale in Thigiri Thigiri, Westlands",House,,sale,5-Bedroom House on 1/2 Acre for Sale in Thigiri,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thigiri-3933765,2026-03-05 16:58
3927652,3 Bed House in Donholm,"KSh 9,000,000",3 Bedrooms,,,,House,,sale,3 bedroom bungalow for sale in Savannah Estate...,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-donholm-3927652,2026-03-05 16:58
3933698,4 Bed Villa with En Suite at Kamakis,"KSh 17,500,000",4 Bedrooms,4 Bathrooms,200 m²,,Villa,,sale,Modern all Ensuite 4 bedroom maisonette with Ds...,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-thika-road-3933698,2026-03-05 16:58
3933581,6 Bed House with En Suite in Karen,"KSh 100,000,000",6 Bedrooms,6 Bathrooms,462 m²,,House,,sale,Spacious 6 BR House plus Sqs in Karen.,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-karen-3933581,2026-03-05 16:58
3933616,5 Bed House with En Suite in Spring Valley,"KSh 131,000,000",5 Bedrooms,5 Bathrooms,,"Spring Valley Spring Valley, Westlands",House,,sale,For Sale: Five-Bedroom House – Spring Valley,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-spring-valley-3933616,2026-03-05 16:58
3933596,5 Bed Townhouse with En Suite in Lower Kabete,"KSh 155,000,000",5 Bedrooms,5 Bathrooms,,"Lower Kabete Lower Kabete, Westlands",Townhouse,,sale,For Sale: Five-Bedroom Townhouse – Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lower-kabete-3933596,2026-03-05 16:58
3933557,4 Bed House with En Suite in Runda,"KSh 65,000,000",4 Bedrooms,4 Bathrooms,342 m²,"BR House plus Sqs in Runda , Westlan",House,,sale,"Stunning 4 BR House plus Sqs in Runda , Westlan...",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3933557,2026-03-05 16:58
3933549,9 Bed House with En Suite in Rosslyn,"KSh 230,000,000",9 Bedrooms,10 Bathrooms,,"Rosslyn, Westlands",House,,sale,Ultra-Modern 9-Bedroom Ambassadorial Residence...,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-rosslyn-3933549,2026-03-05 16:58
3933450,4 Bed House with En Suite in Syokimau,"KSh 16,000,000",4 Bedrooms,4 Bathrooms,,,House,,sale,🏡 Syokimau – Four-Bedroom Maisonette for Sale,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3933450,2026-03-05 16:58
